n_samples,n_features,n_threads,n_cpus,system,machine,fit_time,predict_time,fit_speedup,predict_speedup
100,10,1,32,Linux,aarch64,0.03651761409091705,0.0015729683317616417,1.0,1.0
100,10,2,32,Linux,aarch64,0.05585176400000415,0.0013810955383020994,0.6538309889534436,1.1389279656173736
100,10,3,32,Linux,aarch64,0.05790224511428213,0.0013392258594353004,0.6306769973917581,1.1745355129454427
100,10,4,32,Linux,aarch64,0.06064974221214236,0.001349447302764906,0.602106666227611,1.1656389460624061
100,10,5,32,Linux,aarch64,0.0615491452727204,0.0013321623075897091,0.5933082243321136,1.1807632769670722
100,10,6,32,Linux,aarch64,0.06524466022581017,0.0013266890033164075,0.5597027245529439,1.1856345592897766
100,10,7,32,Linux,aarch64,0.06654028706452664,0.0013732184804385076,0.5488045769250219,1.1454610858858731
100,10,8,32,Linux,aarch64,0.07257909075000109,0.0013994146342650954,0.5031423473835197,1.1240187813154379
100,10,9,32,Linux,aarch64,0.0670248368666724,0.0014437575743165357,0.5448370454606083,1.0894961590115109
100,10,10,32,Linux,aarch64,0.07643947114815917,0.001477465478582077,0.47773242727093973,1.0646396511891558
100,10,11,32,Linux,aarch64,0.07530406070369129,0.0014957926599388255,0.4849355233923927,1.051595166823437
100,10,12,32,Linux,aarch64,0.0804580239599909,0.0014386930575149399,0.4538716251479908,1.093331425730681
100,10,13,32,Linux,aarch64,0.0754001151481513,0.0015256764485148209,0.4843177496369169,1.0309973214129755
100,10,14,32,Linux,aarch64,0.09118125754544466,0.0015153840401484504,0.4004947406293086,1.0379998007683586
100,10,15,32,Linux,aarch64,0.09737509557143247,0.0015993870175856322,0.3750200590471148,0.9834819930801545
100,10,16,32,Linux,aarch64,0.09370269622727082,0.0015547585920743022,0.38971785830309036,1.0117122618136136
100,10,17,32,Linux,aarch64,0.11111189733334312,0.0015397789992305797,0.32865620124694445,1.0215546078675228
100,10,18,32,Linux,aarch64,0.09777553166666275,0.001581886856127082,0.3734841781828734,0.9943620971810364
100,10,19,32,Linux,aarch64,0.10571493494996957,0.001614339796609669,0.3454347685896917,0.9743725175239358
100,10,20,32,Linux,aarch64,0.11002950115790243,0.0017733722304963985,0.3318892997479914,0.8869927614245656
100,10,21,32,Linux,aarch64,0.10765320810526191,0.00159954348281536,0.3392152889230259,0.983385790171241
100,10,22,32,Linux,aarch64,0.09833675409522259,0.0016620905631221465,0.3713526486297879,0.946379437235301
100,10,23,32,Linux,aarch64,0.09410138922726735,0.0016517159818315917,0.3880666841455673,0.9523237342641521
100,10,24,32,Linux,aarch64,0.10255439830001478,0.0017351985732873725,0.3560804284969588,0.9065062385232475
100,10,25,32,Linux,aarch64,0.10275493424998672,0.0017209934479814172,0.35538550394159557,0.9139885649225471
100,10,26,32,Linux,aarch64,0.104493930100017,0.001807197539293393,0.3494711516349705,0.8703909216126235
100,10,27,32,Linux,aarch64,0.12307622794117593,0.001897312696682442,0.29670729028493287,0.8290506538600967
100,10,28,32,Linux,aarch64,0.1176767445294097,0.0017874642252037796,0.31032141683517245,0.8799998957082992
100,10,29,32,Linux,aarch64,0.12203917988236913,0.001791830803044233,0.2992286094196599,0.8778553918647036
100,10,30,32,Linux,aarch64,0.1194501548333417,0.0019088152824421596,0.30571424659823054,0.8240547664461112
100,10,31,32,Linux,aarch64,0.11201043933333368,0.00189337309365859,0.32601973805534046,0.8307756865405613
100,10,32,32,Linux,aarch64,0.11919142200000327,0.001838502691176704,0.3063778708078174,0.8555703177975164
100,31,1,32,Linux,aarch64,0.048307860119047336,0.0015286528838793939,1.0,1.0
100,31,2,32,Linux,aarch64,0.08950529104348116,0.0014284822862234382,0.5397207199245869,1.0701237940589257
100,31,3,32,Linux,aarch64,0.09202412959093532,0.0013518346040556069,0.5249477537444246,1.1307987525199596
100,31,4,32,Linux,aarch64,0.08968269491304395,0.001382504697995581,0.5386530831381291,1.1057126142831235
100,31,5,32,Linux,aarch64,0.09599006245455464,0.0013502135506067965,0.5032589716453004,1.1321563786649935
100,31,6,32,Linux,aarch64,0.10239125259999468,0.001387712882803171,0.47179674915950626,1.1015627964709278
100,31,7,32,Linux,aarch64,0.09419937422729224,0.001391942729993729,0.5128257009700089,1.0982153582470169
100,31,8,32,Linux,aarch64,0.10227723325000966,0.0014226312866308644,0.47232271136003545,1.0745250004304447
100,31,9,32,Linux,aarch64,0.10284263675000602,0.001471524326471417,0.4697259973650424,1.0388227067539997
100,31,10,32,Linux,aarch64,0.10085185690000457,0.0014782884353298827,0.4789982217872792,1.034069432829103
100,31,11,32,Linux,aarch64,0.096915108714278,0.0014673949134242515,0.4984554086552904,1.0417460697830778
100,31,12,32,Linux,aarch64,0.10259545909999587,0.0014686796446391117,0.47085768261891114,1.0408347997871374
100,31,13,32,Linux,aarch64,0.10233233425001913,0.0014919592870986282,0.47206838848238536,1.0245942346403585
100,31,14,32,Linux,aarch64,0.10877954531579355,0.0015596982860493819,0.44408955726746896,0.980095251467754
100,31,15,32,Linux,aarch64,0.11495857683335468,0.00158571013391582,0.4202197126106996,0.9640178562171848
100,31,16,32,Linux,aarch64,0.12004105188236736,0.001617132347616014,0.40242783082562444,0.9452861951175134
100,31,17,32,Linux,aarch64,0.10909062005261579,0.0016419371050069398,0.4428232243592331,0.9310057487694895
100,31,18,32,Linux,aarch64,0.11698140027777981,0.0015949946164265352,0.4129533413374881,0.9584062968840766
100,31,19,32,Linux,aarch64,0.1477673195714065,0.00173169659047435,0.3269184299963107,0.8827486825857075
100,31,20,32,Linux,aarch64,0.13856632906665708,0.0017033720221251256,0.3486262531773424,0.8974274932449857
100,31,21,32,Linux,aarch64,0.14075728379999267,0.0017301351634948134,0.34319971808840666,0.8835453530645361
100,31,22,32,Linux,aarch64,0.14374644328570088,0.0017616568010574085,0.336062994080722,0.8677359193696766
100,31,23,32,Linux,aarch64,0.1356518986666894,0.0017253173120764132,0.35611635807431413,0.8860126036987744
100,31,24,32,Linux,aarch64,0.1474026997143158,0.0017456924572422632,0.327727105491784,0.8756713575392684
100,31,25,32,Linux,aarch64,0.14057985040000556,0.0018660938712677401,0.3436328889353081,0.8191725547230354
100,31,26,32,Linux,aarch64,0.13418964166668654,0.0018363796853259583,0.3599969380575526,0.8324274637181348
100,31,27,32,Linux,aarch64,0.1435649624666894,0.001879381829106113,0.33648781213073453,0.81338068731167
