n_samples,n_features,max_num_threads,fit_time,predict_time,run_id
100,10,1,0.03617018116071539,0.0015296276957202067,20260311_092340
1000,10,1,0.24839708755556936,0.010377975051811292,20260311_092340
10000,10,1,0.4082724370000051,0.08195799620000344,20260311_092340
100000,10,1,1.3447428365000178,0.7750591959999914,20260311_092340
1000000,10,1,11.075998330000061,7.62597280600005,20260311_092340
100,100,1,0.08410464091667318,0.0015835553618383435,20260311_092340
1000,100,1,1.1911270729999615,0.011597495156072021,20260311_092340
10000,100,1,2.2459360240000024,0.16231336484616593,20260311_092340
100000,100,1,9.047023733999936,1.785134057999926,20260311_092340
1000000,100,1,67.44167246699999,17.804541210000025,20260311_092340
100,1000,1,0.6676426046666771,0.0018576813500482457,20260311_092340
1000,1000,1,11.287015636999968,0.03025072258208862,20260311_092340
100,10,2,0.0593848533529407,0.0015009456661655028,20260311_092340
1000,10,2,0.2884544304285685,0.0064649507516066716,20260311_092340
10000,10,2,0.3861340091666534,0.0442807289782526,20260311_092340
100000,10,2,1.0685670065000181,0.4153880506000405,20260311_092340
1000000,10,2,6.565162120000082,3.992779943999949,20260311_092340
100,100,2,0.18494716109088669,0.001557320507391233,20260311_092340
1000,100,2,0.9665691523333635,0.007315175222634456,20260311_092340
10000,100,2,1.5808928490000085,0.068354017733346,20260311_092340
100000,100,2,5.174019549000036,0.9736800586666732,20260311_092340
1000000,100,2,36.62152199399986,9.369475290000082,20260311_092340
100,1000,2,1.0192562545000783,0.0017641128474436523,20260311_092340
1000,1000,2,7.103429343000016,0.016364197747970974,20260311_092340
100,10,4,0.06630463777418621,0.001497223499251515,20260311_092340
1000,10,4,0.29943821371424356,0.004077047890020262,20260311_092340
10000,10,4,0.3431438353333836,0.023239086747106813,20260311_092340
100000,10,4,0.7280522163333293,0.2103328878999946,20260311_092340
1000000,10,4,3.993600651999941,2.0695903810001255,20260311_092340
100,100,4,0.16873249933335424,0.0015389790376957534,20260311_092340
1000,100,4,0.7632624776667095,0.00457253758219868,20260311_092340
10000,100,4,1.0213407690000622,0.030587541363622746,20260311_092340
100000,100,4,2.9259197930000482,0.5070257252500028,20260311_092340
1000000,100,4,19.94879159900006,5.0093617470001846,20260311_092340
100,1000,4,0.8815646296666273,0.0015277925465618288,20260311_092340
1000,1000,4,4.183573959999876,0.007214300046760452,20260311_092340
100,10,8,0.06580484496778134,0.0014425377433314372,20260311_092340
1000,10,8,0.2966842230000241,0.0030791244723031223,20260311_092340
10000,10,8,0.37668414316669896,0.0134909573489876,20260311_092340
100000,10,8,0.6400879830000576,0.11628080888889751,20260311_092340
1000000,10,8,2.9824222409999948,1.1158846469999162,20260311_092340
100,100,8,0.1616029408461285,0.0015598486601717532,20260311_092340
1000,100,8,0.6181361984999967,0.003323703166105259,20260311_092340
10000,100,8,0.8968539789999946,0.017046878423726968,20260311_092340
100000,100,8,1.7611022119999689,0.2693556487499791,20260311_092340
1000000,100,8,11.595228531999965,2.6723596020001423,20260311_092340
100,1000,8,0.8813044546666333,0.0014711985088217048,20260311_092340
1000,1000,8,3.725179566000179,0.004325678796972494,20260311_092340
100,10,16,0.08661058479170454,0.0018127505208331454,20260311_092340
1000,10,16,0.32714960214281874,0.0029696594762672465,20260311_092340
10000,10,16,0.3723014400000011,0.009299214879631647,20260311_092340
100000,10,16,0.5938516684999513,0.06287595100000985,20260311_092340
1000000,10,16,2.309806349999917,0.6606560172500053,20260311_092340
100,100,16,0.1698561063333841,0.0019556088220897996,20260311_092340
1000,100,16,0.6788954186666464,0.002843994764207865,20260311_092340
10000,100,16,0.8564700533333204,0.010703339497326778,20260311_092340
100000,100,16,1.4944256184999176,0.15681674330774234,20260311_092340
1000000,100,16,7.702169722999997,1.539253128500036,20260311_092340
100,1000,16,0.8019349099999241,0.0020367500529532376,20260311_092340
1000,1000,16,3.6689091410000856,0.003501724774481998,20260311_092340
