n_samples,n_features,max_num_threads,fit_time,predict_time,run_id
100,10,1,0.02683390555999722,0.0008901222656883015,20260303_104610
1000,10,1,0.17072613358332944,0.006567085491804496,20260303_104610
10000,10,1,0.27151628875,0.0526927373157946,20260303_104610
100000,10,1,0.7777907529999956,0.5025658550000145,20260303_104610
1000000,10,1,5.432949453999981,4.96370504500004,20260303_104610
100,100,1,0.05204314456410103,0.0009270458577385984,20260303_104610
1000,100,1,0.6253900644999959,0.007886250240158516,20260303_104610
10000,100,1,1.2494194445000062,0.06523157122581053,20260303_104610
100000,100,1,4.144671005000021,0.9534869803333095,20260303_104610
1000000,100,1,35.989074810000034,11.960986746999993,20260303_104610
100,1000,1,0.2974063492857145,0.0010249806716181459,20260303_104610
1000,1000,1,5.811899030999996,0.010247323989796261,20260303_104610
100,10,2,0.04195534774999506,0.0009925917240700298,20260303_104610
1000,10,2,0.19250788709090536,0.004522040112868077,20260303_104610
10000,10,2,0.274665026374997,0.03267664387096976,20260303_104610
100000,10,2,0.5945257129999817,0.3059890664285701,20260303_104610
1000000,10,2,3.3722056440000188,2.5652545730000043,20260303_104610
100,100,2,0.06556536922580526,0.0009914134905844914,20260303_104610
1000,100,2,0.4588730651999981,0.004710553948235857,20260303_104610
10000,100,2,0.8484036796666601,0.03646275941818699,20260303_104610
100000,100,2,2.3220717469999954,0.3986017248333269,20260303_104610
1000000,100,2,18.81545646799998,6.0995326270000305,20260303_104610
100,1000,2,0.31680821028572026,0.0010232541360607993,20260303_104610
1000,1000,2,3.5278517740000552,0.005589454720668413,20260303_104610
100,10,4,0.04349050221277681,0.000977047536393618,20260303_104610
1000,10,4,0.19793070509088426,0.0029189299766771075,20260303_104610
10000,10,4,0.2542003741249772,0.018036970198201194,20260303_104610
100000,10,4,0.4914922750000187,0.15929355730767944,20260303_104610
1000000,10,4,2.2665918910000755,1.3318543524999882,20260303_104610
100,100,4,0.06385722668750304,0.000968319481605224,20260303_104610
1000,100,4,0.38730445099999616,0.003053896989314223,20260303_104610
10000,100,4,0.6064453012500053,0.019912660207915628,20260303_104610
100000,100,4,1.3964724804999946,0.20965932619999422,20260303_104610
1000000,100,4,10.32308044499996,3.1236389110000573,20260303_104610
100,1000,4,0.2672900906249822,0.0010235715537370786,20260303_104610
1000,1000,4,2.475981516999923,0.003379670820943121,20260303_104610
100,10,8,0.050874858299999916,0.0010880693452965282,20260303_104610
1000,10,8,0.21364124500001935,0.002222688026668417,20260303_104610
10000,10,8,0.25411848787497604,0.010409340129534317,20260303_104610
100000,10,8,0.4382586202000084,0.08588741487498908,20260303_104610
1000000,10,8,1.6900377984999864,0.7437582060000144,20260303_104610
100,100,8,0.06774870779999749,0.0010735578400431454,20260303_104610
1000,100,8,0.3818695775000454,0.002213698081858984,20260303_104610
10000,100,8,0.5568278147499939,0.011516007816095518,20260303_104610
100000,100,8,0.9938550363333055,0.11739120444445285,20260303_104610
1000000,100,8,6.236219076999987,1.7191448119999677,20260303_104610
100,1000,8,0.25566468587501845,0.0010953123426377896,20260303_104610
1000,1000,8,1.9557230534999803,0.002485707459628593,20260303_104610
100,10,16,0.06525678048387817,0.0017825643484840042,20260303_104610
1000,10,16,0.33294899485714985,0.002820340571832237,20260303_104610
10000,10,16,0.3897098865000051,0.009199628114677876,20260303_104610
100000,10,16,0.5764443369999981,0.06263645039393162,20260303_104610
1000000,10,16,1.9946867290000228,0.492882630400004,20260303_104610
100,100,16,0.08307428491999871,0.0018168497320616153,20260303_104610
1000,100,16,0.5054198207500065,0.0029436270426438514,20260303_104610
10000,100,16,0.678229346666626,0.010642416872337527,20260303_104610
100000,100,16,1.2434028764999994,0.08509964631999538,20260303_104610
1000000,100,16,5.632521266000026,1.2709442125000123,20260303_104610
100,1000,16,0.2630751812500165,0.00170918196327822,20260303_104610
1000,1000,16,2.0335053500000413,0.0029525250368736735,20260303_104610
