n_samples,n_features,max_num_threads,fit_time,predict_time,run_id
100,10,1,0.02403892171428725,0.0008252218320958009,20260303_103754
1000,10,1,0.14109918486666023,0.006343521018989029,20260303_103754
10000,10,1,0.23272028300000455,0.05059969182499913,20260303_103754
100000,10,1,0.7133483913333407,0.4831670325999994,20260303_103754
1000000,10,1,5.254359876999956,4.756077085000015,20260303_103754
100,100,1,0.04802490978571649,0.0008713305797038925,20260303_103754
1000,100,1,0.5746304464999952,0.007561988894342191,20260303_103754
10000,100,1,1.1690996124999913,0.06143526412121115,20260303_103754
100000,100,1,3.954862977999994,1.0572057324999946,20260303_103754
1000000,100,1,36.12550743700001,12.506037190999962,20260303_103754
100,1000,1,0.28460500687499746,0.000972472957705305,20260303_103754
1000,1000,1,5.639799611000058,0.01008750347738894,20260303_103754
100,10,2,0.03580602096428923,0.0007321361530017737,20260303_103754
1000,10,2,0.13156593006250006,0.003648231854281188,20260303_103754
10000,10,2,0.19059331463633747,0.02662950019736561,20260303_103754
100000,10,2,0.46837426339996,0.24685356944443507,20260303_103754
1000000,10,2,2.950146037999957,2.4312607830000843,20260303_103754
100,100,2,0.05735367874285657,0.0007697926995001851,20260303_103754
1000,100,2,0.3941018791666693,0.00411422571868686,20260303_103754
10000,100,2,0.744135363000017,0.032519310532250295,20260303_103754
100000,100,2,2.1911539830000493,0.5264729602500324,20260303_103754
1000000,100,2,19.26594752199992,6.434246131999998,20260303_103754
100,1000,2,0.30563576642858997,0.0007923337073263683,20260303_103754
1000,1000,2,3.500838339999973,0.0050349353492488815,20260303_103754
100,10,4,0.041726226500010455,0.001015688618782708,20260303_103754
1000,10,4,0.17086711383331968,0.0029218008773731373,20260303_103754
10000,10,4,0.2234192326999846,0.018595147203707592,20260303_103754
100000,10,4,0.46788653040002826,0.16275579823077527,20260303_103754
1000000,10,4,2.4964248960000077,1.5879493559999673,20260303_103754
100,100,4,0.061636496212110724,0.0010483994009419671,20260303_103754
1000,100,4,0.4056423536000011,0.003182928360888654,20260303_103754
10000,100,4,0.7143893576666187,0.02129716420211993,20260303_103754
100000,100,4,1.8796922430000222,0.33999023599996764,20260303_103754
1000000,100,4,14.796668952999994,4.278823676000002,20260303_103754
100,1000,4,0.2776766443750063,0.0010254673880047793,20260303_103754
1000,1000,4,3.0416496589999724,0.0039522044615381835,20260303_103754
