n_samples,n_features,max_num_threads,fit_time,predict_time,run_id
100,10,1,0.02481642561728514,0.0008231044333337271,20260227_155807
1000,10,1,0.1457409159285703,0.006279083514105745,20260227_155807
10000,10,1,0.2362689018888836,0.0505210460249927,20260227_155807
100000,10,1,0.7127758429999934,0.48002625740002713,20260227_155807
1000000,10,1,5.133944622999991,4.750148453999998,20260227_155807
100,100,1,0.04678485881395,0.000849232247027837,20260227_155807
1000,100,1,0.5690405750000025,0.007200920546762781,20260227_155807
10000,100,1,1.1632269685000267,0.05526264008107921,20260227_155807
100000,100,1,3.8528727549999644,0.9485233613333245,20260227_155807
1000000,100,1,34.643970717,11.858683478000103,20260227_155807
100,1000,1,0.279168270999989,0.0009490588363393146,20260227_155807
1000,1000,1,5.511609174,0.010209694785717774,20260227_155807
100,10,2,0.03536893957894798,0.0007668295120749014,20260227_155807
1000,10,2,0.14631519150000422,0.003642633467275945,20260227_155807
10000,10,2,0.20009768300001268,0.02611677762336678,20260227_155807
100000,10,2,0.4696497935999787,0.24465493233330765,20260227_155807
1000000,10,2,2.850619708999943,2.4190169470000455,20260227_155807
100,100,2,0.055854929638886434,0.0007751668326236749,20260227_155807
1000,100,2,0.3925273788333546,0.0039281767431366375,20260227_155807
10000,100,2,0.7164412630000166,0.028529192436633207,20260227_155807
100000,100,2,2.1126265820000754,0.4920391192000352,20260227_155807
1000000,100,2,18.139382942999987,6.04134599300005,20260227_155807
100,1000,2,0.2666397796249669,0.0008131703004064955,20260227_155807
1000,1000,2,3.2842451400000527,0.005053106719699797,20260227_155807
100,10,4,0.03693341816363458,0.0007219838112588651,20260227_155807
1000,10,4,0.1375476238000071,0.0022575590496599937,20260227_155807
10000,10,4,0.1773975367500024,0.013748856356160914,20260227_155807
100000,10,4,0.35111769766670403,0.12484449770588124,20260227_155807
1000000,10,4,1.7681755680000038,1.236623910999981,20260227_155807
100,100,4,0.05428502708107501,0.0007368878780851238,20260227_155807
1000,100,4,0.28773004028572097,0.002313131256647135,20260227_155807
10000,100,4,0.47436785559998496,0.015651122078125468,20260227_155807
100000,100,4,1.183887385499986,0.2522177303750226,20260227_155807
1000000,100,4,10.371894510999937,3.2045965999999453,20260227_155807
100,1000,4,0.22699403955554467,0.0007454436723805075,20260227_155807
1000,1000,4,2.147822548000022,0.00286680380659121,20260227_155807
100,10,8,0.04271506491488466,0.0010646539329427168,20260227_155807
1000,10,8,0.1875279050909016,0.001997511116765063,20260227_155807
10000,10,8,0.22881310588891463,0.009675176599031051,20260227_155807
100000,10,8,0.40135350240000206,0.08215891987999839,20260227_155807
1000000,10,8,1.6608803629999898,0.8192550156667266,20260227_155807
100,100,8,0.060466097529406265,0.0010407052476571258,20260227_155807
1000,100,8,0.33500445933333367,0.0020205558484852216,20260227_155807
10000,100,8,0.49139050380003935,0.011116919055554161,20260227_155807
100000,100,8,1.0696332029999667,0.17357744375000075,20260227_155807
1000000,100,8,9.066932249000047,2.268764350000083,20260227_155807
100,1000,8,0.21725693270002466,0.0010543638344762134,20260227_155807
1000,1000,8,2.1145212139999785,0.0023284230046568244,20260227_155807
