n_samples,n_features,max_num_threads,fit_time,predict_time,run_id
100,10,1,0.03886496542307546,0.0016138044370963612,20260311_092054
1000,10,1,0.2632325479999622,0.010747184973264578,20260311_092054
10000,10,1,0.4304279434000364,0.08410828658334897,20260311_092054
100000,10,1,1.4109466690000545,0.8003691106666034,20260311_092054
1000000,10,1,11.022612742999854,7.876665401999844,20260311_092054
100,100,1,0.09338108186365059,0.0017577339042160573,20260311_092054
1000,100,1,1.294987436500037,0.013051124883111095,20260311_092054
10000,100,1,2.4172055880001153,0.15215767735711389,20260311_092054
100000,100,1,8.855117527999937,1.7402099665000605,20260311_092054
1000000,100,1,65.52568194600008,17.524476408000055,20260311_092054
100,1000,1,0.6122556894999889,0.0017880015236822909,20260311_092054
1000,1000,1,11.031710211000018,0.02962013476471103,20260311_092054
100,10,2,0.06575439316130512,0.0014822135925898557,20260311_092054
1000,10,2,0.2808223182499603,0.006061599312127355,20260311_092054
10000,10,2,0.3502323355000196,0.04245748633334756,20260311_092054
100000,10,2,0.9628136319999309,0.3981118611667398,20260311_092054
1000000,10,2,5.80760629800011,3.8473006120000264,20260311_092054
100,100,2,0.13819233213333368,0.0015417051155614853,20260311_092054
1000,100,2,0.9011410849999871,0.006763980344588291,20260311_092054
10000,100,2,1.563393215999895,0.05870333205714035,20260311_092054
100000,100,2,4.68020887800003,0.897660702000015,20260311_092054
1000000,100,2,35.14158447700015,9.244091673999947,20260311_092054
100,1000,2,0.7320688946666299,0.0016397714827859522,20260311_092054
1000,1000,2,6.69086085999993,0.014735227823520932,20260311_092054
100,10,4,0.06004648470586878,0.001331841314916827,20260311_092054
1000,10,4,0.24478037199994812,0.0041976544297753935,20260311_092054
10000,10,4,0.3229586608570441,0.02312638696551288,20260311_092054
100000,10,4,0.6754715510000248,0.210683340699984,20260311_092054
1000000,10,4,3.733088682000016,2.024176351999813,20260311_092054
100,100,4,0.09079006404347281,0.0014332000830959415,20260311_092054
1000,100,4,0.552303199999983,0.00423228114799036,20260311_092054
10000,100,4,0.9069123449999855,0.029217493971004118,20260311_092054
100000,100,4,2.4976575390001017,0.48193709980000676,20260311_092054
1000000,100,4,18.25009329700015,4.643039121999891,20260311_092054
100,1000,4,0.44647701660001077,0.0014896397401371671,20260311_092054
1000,1000,4,3.805017284000087,0.0074722262611905885,20260311_092054
