n_samples,n_features,max_num_threads,fit_time,predict_time,run_id
100,10,1,0.03649943609089777,0.0014353800645649584,20260303_102432
1000,10,1,0.2328428405555264,0.009244876493092365,20260303_102432
10000,10,1,0.36881410266676085,0.07322829385713346,20260303_102432
100000,10,1,1.1974499039999955,0.6866849873332891,20260303_102432
1000000,10,1,8.992622264999909,6.6818193249998785,20260303_102432
100,100,1,0.08348305466666754,0.001461477334552699,20260303_102432
1000,100,1,1.1601949910000258,0.010206928806123219,20260303_102432
10000,100,1,2.1283720639999046,0.08675715916667552,20260303_102432
100000,100,1,7.779096877000029,1.5379612120000274,20260303_102432
1000000,100,1,63.78112730599992,15.441394060999983,20260303_102432
100,1000,1,0.5347691195000266,0.001657252277547248,20260303_102432
1000,1000,1,10.685840998000003,0.020587043857148626,20260303_102432
100,10,2,0.05116409307499907,0.0013159084763147253,20260303_102432
1000,10,2,0.2823691681249443,0.00531352825994653,20260303_102432
10000,10,2,0.3536060971666757,0.037666290333331916,20260303_102432
100000,10,2,0.9235022346666332,0.3469149975000316,20260303_102432
1000000,10,2,5.03729863600006,3.376933936999876,20260303_102432
100,100,2,0.1647516517692356,0.0013744963035692732,20260303_102432
1000,100,2,0.9208894136666004,0.005840243895054618,20260303_102432
10000,100,2,1.45812555349994,0.04656861786045653,20260303_102432
100000,100,2,4.112376713999993,0.7654863193334526,20260303_102432
1000000,100,2,32.71757798699991,7.824338880000141,20260303_102432
100,1000,2,0.9002720666666543,0.0014901112844394851,20260303_102432
1000,1000,2,6.214455130000033,0.009012022509011274,20260303_102432
100,10,4,0.06130891603030167,0.0013522890162307086,20260303_102432
1000,10,4,0.29115369900000587,0.0034035931955771754,20260303_102432
10000,10,4,0.3167297491428534,0.020024154689983788,20260303_102432
100000,10,4,0.6927937650000331,0.17880086966660733,20260303_102432
1000000,10,4,3.2663863440000114,1.777150948499866,20260303_102432
100,100,4,0.1654499098461796,0.001372441693420813,20260303_102432
1000,100,4,0.8397122379999473,0.0035531794138505754,20260303_102432
10000,100,4,1.0080897480000506,0.023618618082352494,20260303_102432
100000,100,4,2.4423260689998187,0.4011192468000445,20260303_102432
1000000,100,4,17.46668499600014,4.14993337299984,20260303_102432
100,1000,4,0.8179483396666759,0.001368339699725236,20260303_102432
1000,1000,4,4.034136692999937,0.004574184648404672,20260303_102432
100,10,8,0.08832527647824344,0.0016687843711412679,20260303_102432
1000,10,8,0.41350610959998446,0.0026983937897560495,20260303_102432
10000,10,8,0.4537510816000122,0.011456833480008624,20260303_102432
100000,10,8,0.6832361183333736,0.09411476690908413,20260303_102432
1000000,10,8,2.668105237999953,0.9700751686667294,20260303_102432
100,100,8,0.1875384155455115,0.0016837012525221472,20260303_102432
1000,100,8,0.7633086303333888,0.002705783537843414,20260303_102432
10000,100,8,1.0059418024999331,0.012810565057318733,20260303_102432
100000,100,8,1.7894502870000224,0.2054012585000237,20260303_102432
1000000,100,8,10.105049935999887,2.24656264500004,20260303_102432
100,1000,8,0.787032239333333,0.0016499042456736056,20260303_102432
1000,1000,8,3.8090552229998593,0.0030212165286992213,20260303_102432
100,10,16,0.13685417946667258,0.002974705627040659,20260303_102432
1000,10,16,0.7334033326666637,0.003448607510341813,20260303_102432
10000,10,16,0.8399583073332147,0.0076584517175627975,20260303_102432
100000,10,16,1.0513652210000828,0.05204104184615342,20260303_102432
1000000,10,16,2.6031253500000275,0.7259153476666901,20260303_102432
100,100,16,0.2565238607500646,0.0026828927868675833,20260303_102432
1000,100,16,1.0580729445000543,0.003327554669435873,20260303_102432
10000,100,16,1.246996768000031,0.007904589744098339,20260303_102432
100000,100,16,1.6966135894999752,0.11260972027774743,20260303_102432
1000000,100,16,6.807790366000063,1.2632021204999546,20260303_102432
100,1000,16,0.8062442570000409,0.0030119909684197723,20260303_102432
1000,1000,16,3.4750568629999634,0.0034010683548412212,20260303_102432
100,10,32,0.29186929157140185,0.008977783434968356,20260303_102432
1000,10,32,1.9966767084998764,0.008613052596571087,20260303_102432
10000,10,32,2.476259300000038,0.010532045815793218,20260303_102432
100000,10,32,2.6331054380000296,0.03404333905086016,20260303_102432
1000000,10,32,3.816176879000068,0.537108352249902,20260303_102432
100,100,32,0.36440405733329345,0.008431092525208878,20260303_102432
1000,100,32,2.350715632999936,0.008908014822217309,20260303_102432
10000,100,32,2.8202248699999473,0.010982704098364717,20260303_102432
100000,100,32,3.1681437869999627,0.06996859431036494,20260303_102432
1000000,100,32,6.380376167000122,0.8341382203332918,20260303_102432
100,1000,32,0.9722606426666971,0.00830842621991483,20260303_102432
1000,1000,32,4.5880422440000075,0.008719196678251374,20260303_102432
