n_samples,n_features,max_num_threads,fit_time,predict_time,run_id
100,10,1,0.037605250777754985,0.001462341631581069,20260302_171426
1000,10,1,0.2496069183334334,0.009256681013811921,20260302_171426
10000,10,1,0.40646359359998313,0.0729395584285807,20260302_171426
100000,10,1,1.2915801524998187,0.6948295049999919,20260302_171426
1000000,10,1,10.786935803000233,6.71796705099996,20260302_171426
100,100,1,0.0965575999999774,0.00154551322857023,20260302_171426
1000,100,1,1.2397283484999662,0.01044688991147306,20260302_171426
10000,100,1,2.4768895809997957,0.17022755841674098,20260302_171426
100000,100,1,9.110139958000218,1.6531388279997827,20260302_171426
1000000,100,1,66.0612249830001,15.752732184999786,20260302_171426
100,1000,1,0.7049484959999669,0.0018838009670433615,20260302_171426
1000,1000,1,11.408313742000246,0.0272851791891532,20260302_171426
100,10,2,0.05233845512820596,0.0013415421328030273,20260302_171426
1000,10,2,0.295359458142944,0.005584942568244986,20260302_171426
10000,10,2,0.3776601006666169,0.03908841834612968,20260302_171426
100000,10,2,0.958073340333461,0.3571640269998018,20260302_171426
1000000,10,2,5.839167818000078,3.437168518999897,20260302_171426
100,100,2,0.16818222591674234,0.0013593222153555412,20260302_171426
1000,100,2,0.9283126486667849,0.005816362002897857,20260302_171426
10000,100,2,1.4927543214998877,0.05591023775001405,20260302_171426
100000,100,2,4.8028038869997545,0.8011285770000237,20260302_171426
1000000,100,2,34.773506544000156,8.490271906000089,20260302_171426
100,1000,2,0.9362723150000724,0.0016017909031294088,20260302_171426
1000,1000,2,6.8539564249999785,0.01385325922760001,20260302_171426
100,10,4,0.057970852485712904,0.0014138712798569687,20260302_171426
1000,10,4,0.28548094349997655,0.0037562435384457327,20260302_171426
10000,10,4,0.35338463733341996,0.02013450640998599,20260302_171426
100000,10,4,0.716354009666702,0.1858198882727348,20260302_171426
1000000,10,4,3.7368462449999242,1.7871320960000503,20260302_171426
100,100,4,0.15629915200007907,0.001435123090392255,20260302_171426
1000,100,4,0.7805764243332002,0.0038237339732987694,20260302_171426
10000,100,4,1.024046525499898,0.024196674301207848,20260302_171426
100000,100,4,2.6772110790002444,0.4366170468000746,20260302_171426
1000000,100,4,18.42596838899999,4.543532563000099,20260302_171426
100,1000,4,0.7946905766666532,0.001586908747817944,20260302_171426
1000,1000,4,4.204001858999618,0.007001886276217587,20260302_171426
100,10,8,0.07257333457139989,0.0017121714208567563,20260302_171426
1000,10,8,0.34161444800004875,0.0029479928482973147,20260302_171426
10000,10,8,0.4127621034000185,0.01161038493062134,20260302_171426
100000,10,8,0.6995221996665654,0.10075042320004286,20260302_171426
1000000,10,8,2.7290260250001666,1.0417607304998455,20260302_171426
100,100,8,0.15562131061551554,0.001729397201369078,20260302_171426
1000,100,8,0.663366468500044,0.0029536742153399844,20260302_171426
10000,100,8,0.8782213026665886,0.013044361422083518,20260302_171426
100000,100,8,1.7674093104999429,0.23350563688877124,20260302_171426
1000000,100,8,11.12932833700006,2.378246398000101,20260302_171426
100,1000,8,0.709967916000096,0.0017040762666114355,20260302_171426
1000,1000,8,3.6641496560000633,0.004131784612367408,20260302_171426
100,10,16,0.11165784368423422,0.0029769167098204923,20260302_171426
1000,10,16,0.6536684689998538,0.0035500435904167013,20260302_171426
10000,10,16,0.8593761746666738,0.007857581329399716,20260302_171426
100000,10,16,0.9533200096666405,0.056464215166632435,20260302_171426
1000000,10,16,2.505972482999823,0.5765171075000808,20260302_171426
100,100,16,0.14023930039996532,0.003139303487454937,20260302_171426
1000,100,16,0.9048966959999234,0.0036404706636321035,20260302_171426
10000,100,16,1.1532822365002176,0.008843956453762028,20260302_171426
100000,100,16,1.6401393734997782,0.13454139593335032,20260302_171426
1000000,100,16,7.435541271000147,1.4112614819998726,20260302_171426
100,1000,16,0.6529391232500075,0.0030881872808621396,20260302_171426
1000,1000,16,3.3828809480000928,0.003482850690440461,20260302_171426
