n_samples,n_features,max_num_threads,fit_time,predict_time,run_id
100,10,1,0.0377908848679231,0.0014555640007271533,20260227_150249
1000,10,1,0.25455163912499934,0.00897532511210813,20260227_150249
10000,10,1,0.4116933909999972,0.06974711082758758,20260227_150249
100000,10,1,1.3199145150000078,0.658622910750001,20260227_150249
1000000,10,1,10.463310203000006,6.340404198999991,20260227_150249
100,100,1,0.08929908117391219,0.0015109765090639722,20260227_150249
1000,100,1,1.2080711545000042,0.010190441786802514,20260227_150249
10000,100,1,2.421523887999996,0.15775141446154242,20260227_150249
100000,100,1,9.017883275999992,1.594835124499994,20260227_150249
1000000,100,1,66.06187546500001,16.333118435000017,20260227_150249
100,1000,1,0.7414145056666731,0.002116549225396884,20260227_150249
1000,1000,1,11.723888243000005,0.028415190816901605,20260227_150249
100,10,2,0.05231623823077131,0.0013340963993341574,20260227_150249
1000,10,2,0.2820379533750028,0.005332765385638841,20260227_150249
10000,10,2,0.3879231319999974,0.036189058267854284,20260227_150249
100000,10,2,0.9544721473333198,0.33846840800000183,20260227_150249
1000000,10,2,5.881375620999961,3.230552821999993,20260227_150249
100,100,2,0.16801207933334675,0.00139552552859097,20260227_150249
1000,100,2,0.9842821983333465,0.005819908845930631,20260227_150249
10000,100,2,1.520068043000009,0.060786923333339335,20260227_150249
100000,100,2,4.855836854000017,0.7982971683333441,20260227_150249
1000000,100,2,33.904438406,8.004517657000008,20260227_150249
100,1000,2,0.9721361029999874,0.00166052526224201,20260227_150249
1000,1000,2,6.890462617000026,0.013912315361109743,20260227_150249
100,10,4,0.05698909930555532,0.0014367370287156269,20260227_150249
1000,10,4,0.2974045972857035,0.0035668650873426785,20260227_150249
10000,10,4,0.3347343725000087,0.019226246295241233,20260227_150249
100000,10,4,0.7259278669999768,0.1784701475833259,20260227_150249
1000000,10,4,3.7625299470000186,1.699385696500002,20260227_150249
100,100,4,0.16054475599999635,0.0013722212441697923,20260227_150249
1000,100,4,0.7573710613333446,0.003715573402597765,20260227_150249
10000,100,4,1.0427396285000157,0.02380977672941272,20260227_150249
100000,100,4,2.7301254540000173,0.4243745246000117,20260227_150249
1000000,100,4,17.904711856999995,4.188844071000005,20260227_150249
100,1000,4,0.7888800560000012,0.001453418752360864,20260227_150249
1000,1000,4,4.134733228000016,0.006981504637630951,20260227_150249
100,10,8,0.06932746946667029,0.00165434861869238,20260227_150249
1000,10,8,0.3551371793333355,0.0028617422389123795,20260227_150249
10000,10,8,0.4043526186000122,0.01122150132402545,20260227_150249
100000,10,8,0.6524352844999868,0.09685168433333047,20260227_150249
1000000,10,8,2.900850149000007,0.9339612446666479,20260227_150249
100,100,8,0.14890336035715077,0.001714183709511254,20260227_150249
1000,100,8,0.6732513309999982,0.0029925237533625928,20260227_150249
10000,100,8,0.9275079376666705,0.012584495886791424,20260227_150249
100000,100,8,1.7512618529999884,0.22616909288890005,20260227_150249
1000000,100,8,10.373353516999998,2.2552526750000084,20260227_150249
100,1000,8,0.712879252666653,0.001677901580537636,20260227_150249
1000,1000,8,3.501043032000041,0.0040375885181459905,20260227_150249
