n_samples,n_features,max_num_threads,fit_time,predict_time,run_id
100,10,1,0.015555567503901146,0.0006523733903882763,20260319_170137
1000,10,1,0.12594296893689716,0.01033343193816596,20260319_170137
10000,10,1,0.23498399088930455,0.08351923612508472,20260319_170137
100000,10,1,0.9071550413318619,0.7967306386672135,20260319_170137
1000000,10,1,7.040480708001269,7.92871304199798,20260319_170137
100,100,1,0.04720899216298739,0.0008215235244361201,20260319_170137
1000,100,1,0.6494030312496761,0.01084926243221727,20260319_170137
10000,100,1,1.4173875209999096,0.09186693345459802,20260319_170137
100000,100,1,4.904135207998479,1.1799002915013261,20260319_170137
1000000,100,1,38.374049292000564,10.446033374999388,20260319_170137
100,1000,1,0.43014685820016896,0.0007330781754344338,20260319_170137
1000,1000,1,6.7908176250020915,0.01286985583971191,20260319_170137
100,10,2,0.061361930575609826,0.0025035657959364636,20260319_170137
1000,10,2,0.4493648082010623,0.0075287947967904315,20260319_170137
10000,10,2,0.5651483127503525,0.044861098222140246,20260319_170137
100000,10,2,0.9886644306667828,0.4075679332003347,20260319_170137
1000000,10,2,4.2250758330010285,3.8292871250014286,20260319_170137
100,100,2,0.08016265667974949,0.002568176960262346,20260319_170137
1000,100,2,0.8021415416660602,0.007930413209402399,20260319_170137
10000,100,2,1.2960999789993366,0.05198212184591401,20260319_170137
100000,100,2,3.1835882080013107,0.5069462914998439,20260319_170137
1000000,100,2,22.529364458998316,5.434758041999885,20260319_170137
100,1000,2,0.44827555820011183,0.0025596702633688866,20260319_170137
1000,1000,2,4.432973625000159,0.008914624862098005,20260319_170137
100,10,4,0.09620660309537059,0.004129230517561886,20260319_170137
1000,10,4,0.7765689306676601,0.006792424206848363,20260319_170137
10000,10,4,0.8403599859993847,0.026120789558428278,20260319_170137
100000,10,4,1.123712146500111,0.2088480455997342,20260319_170137
1000000,10,4,3.0877955830001156,1.9496638545006135,20260319_170137
100,100,4,0.10276603544989485,0.00386800859074447,20260319_170137
1000,100,4,0.8751629166666438,0.0069892502228788445,20260319_170137
10000,100,4,1.3032881670005736,0.0292824582900431,20260319_170137
100000,100,4,2.3686524170007033,0.3101072679996183,20260319_170137
1000000,100,4,18.15468008300013,3.5618138749996433,20260319_170137
100,1000,4,0.38663869450040994,0.003900931896596181,20260319_170137
1000,1000,4,3.561700957998255,0.007371271635975063,20260319_170137
100,10,8,0.13877807773290746,0.0067461956093612645,20260319_170137
1000,10,8,1.2152229370003624,0.009689486719723308,20260319_170137
10000,10,8,1.4905151664988807,0.02113652152639636,20260319_170137
100000,10,8,1.756188542000018,0.1401476387999234,20260319_170137
1000000,10,8,3.577853459002654,1.2786251045017707,20260319_170137
100,100,8,0.1608864263851921,0.007169960899603775,20260319_170137
1000,100,8,1.4415528129993618,0.010253856306267803,20260319_170137
10000,100,8,1.9414952499992069,0.026515877184369617,20260319_170137
100000,100,8,2.789674166997429,0.3428245556666904,20260319_170137
1000000,100,8,16.87386791699828,3.3340470410003036,20260319_170137
100,1000,8,0.4834997083991766,0.007169219158024662,20260319_170137
1000,1000,8,4.118042124999192,0.010536045442112434,20260319_170137
